customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,ChurnProbability,RiskLevel,ObservedRiskFactors
9497-QCMMS,1,0-12 months,Month-to-month,Electronic check,93.55,4,No,No,Fiber optic,0.9529061498112179,High,Month-to-month contract; Short customer tenure; No technical support
5439-WIKXB,41,25-48 months,Month-to-month,Electronic check,94.55,4,No,No,Fiber optic,0.737292595023318,High,Month-to-month contract; No technical support; No online security
7404-JLKQG,3,0-12 months,Month-to-month,Electronic check,57.55,3,No,No,DSL,0.7371942245383266,High,Month-to-month contract; Short customer tenure; No technical support
3334-CTHOL,1,0-12 months,Month-to-month,Bank transfer (automatic),49.95,2,No,No,DSL,0.7371905399442915,High,Month-to-month contract; Short customer tenure; No technical support
4183-MYFRB,21,13-24 months,Month-to-month,Electronic check,90.05,4,No,No,Fiber optic,0.7370723497775785,High,Month-to-month contract; No technical support; No online security
0620-DLSLK,13,13-24 months,Month-to-month,Mailed check,81.9,2,No,No,Fiber optic,0.7369490445929687,High,Month-to-month contract; No technical support; No online security
5536-RTPWK,49,Above 48 months,Month-to-month,Bank transfer (automatic),99.05,5,No,No,Fiber optic,0.7369454178767002,High,Month-to-month contract; No technical support; No online security
9692-TUSXH,18,13-24 months,Month-to-month,Electronic check,96.05,4,No,Yes,Fiber optic,0.7369266619899222,High,Month-to-month contract; No technical support; Electronic check payment
8784-CGILN,18,13-24 months,Month-to-month,Bank transfer (automatic),99.85,5,Yes,No,Fiber optic,0.7368516197222971,High,Month-to-month contract; No online security; Above-median monthly charge
9167-APMXZ,22,13-24 months,Month-to-month,Bank transfer (automatic),84.15,3,No,No,Fiber optic,0.7366398663464948,High,Month-to-month contract; No technical support; No online security
7752-XUSCI,60,Above 48 months,Month-to-month,Electronic check,105.9,6,No,No,Fiber optic,0.7365110349718962,High,Month-to-month contract; No technical support; No online security
9492-TOKRI,18,13-24 months,Month-to-month,Credit card (automatic),90.0,4,No,No,Fiber optic,0.7361080120186727,High,Month-to-month contract; No technical support; No online security
0112-QAWRZ,16,13-24 months,Month-to-month,Bank transfer (automatic),90.8,4,No,No,Fiber optic,0.7361041183936526,High,Month-to-month contract; No technical support; No online security
3384-CTMSF,47,25-48 months,Month-to-month,Electronic check,104.1,6,No,No,Fiber optic,0.7361038372945428,High,Month-to-month contract; No technical support; No online security
3005-NFMTA,55,Above 48 months,Month-to-month,Electronic check,98.8,5,No,Yes,Fiber optic,0.7360656455348263,High,Month-to-month contract; No technical support; Electronic check payment
2528-HFYZX,17,13-24 months,Month-to-month,Electronic check,76.45,2,No,No,Fiber optic,0.7360647244955014,High,Month-to-month contract; No technical support; No online security
8066-POXGX,13,13-24 months,Month-to-month,Electronic check,35.1,1,No,No,DSL,0.7357000583583797,High,Month-to-month contract; No technical support; No online security
9752-ZNQUT,1,0-12 months,Month-to-month,Electronic check,48.6,2,No,No,DSL,0.7356726574227264,High,Month-to-month contract; Short customer tenure; No technical support
4716-HHKQH,20,13-24 months,Month-to-month,Electronic check,107.05,6,Yes,No,Fiber optic,0.7355817077899873,High,Month-to-month contract; No online security; Electronic check payment
5226-NOZFC,26,25-48 months,Month-to-month,Electronic check,85.75,3,No,No,Fiber optic,0.7354693029921733,High,Month-to-month contract; No technical support; No online security
4351-QLCSU,1,0-12 months,Month-to-month,Credit card (automatic),55.0,2,No,No,DSL,0.7354254854632732,High,Month-to-month contract; Short customer tenure; No technical support
0280-XJGEX,49,Above 48 months,Month-to-month,Bank transfer (automatic),103.7,6,No,No,Fiber optic,0.7353037816090043,High,Month-to-month contract; No technical support; No online security
9278-VZKCD,52,Above 48 months,Month-to-month,Electronic check,109.1,7,No,Yes,Fiber optic,0.7352431135883801,High,Month-to-month contract; No technical support; Electronic check payment
5364-EVNIB,13,13-24 months,Month-to-month,Electronic check,79.8,3,No,No,Fiber optic,0.7343739095814358,High,Month-to-month contract; No technical support; No online security
3995-WFCSM,2,0-12 months,Month-to-month,Electronic check,60.85,3,No,No,DSL,0.7338352507923405,High,Month-to-month contract; Short customer tenure; No technical support
7233-DRTRF,63,Above 48 months,Month-to-month,Electronic check,102.4,6,No,No,Fiber optic,0.7336423532263499,High,Month-to-month contract; No technical support; No online security
3884-HCSWG,17,13-24 months,Month-to-month,Electronic check,70.0,1,No,No,Fiber optic,0.7335003895742371,High,Month-to-month contract; No technical support; No online security
4446-BZKHU,61,Above 48 months,Month-to-month,Electronic check,105.55,6,No,No,Fiber optic,0.7334502811402087,High,Month-to-month contract; No technical support; No online security
6518-LGAOV,38,25-48 months,Month-to-month,Electronic check,105.0,6,Yes,No,Fiber optic,0.7334403932753584,High,Month-to-month contract; No online security; Electronic check payment
2832-KJCRD,38,25-48 months,Month-to-month,Electronic check,103.65,6,Yes,No,Fiber optic,0.7333792038925351,High,Month-to-month contract; No online security; Electronic check payment
6298-QDFNH,22,13-24 months,Month-to-month,Electronic check,79.35,3,No,No,Fiber optic,0.7329366993158849,High,Month-to-month contract; No technical support; No online security
4652-NNHNY,16,13-24 months,Month-to-month,Bank transfer (automatic),73.85,2,No,No,Fiber optic,0.7327371178821065,High,Month-to-month contract; No technical support; No online security
2831-EBWRN,4,0-12 months,Month-to-month,Electronic check,45.9,1,No,No,DSL,0.732635381668685,High,Month-to-month contract; Short customer tenure; No technical support
2782-LFZVW,11,0-12 months,Month-to-month,Mailed check,58.95,3,No,No,DSL,0.7324943673531518,High,Month-to-month contract; Short customer tenure; No technical support
3315-TOTBP,15,13-24 months,Month-to-month,Mailed check,76.0,2,No,No,Fiber optic,0.7323732356451395,High,Month-to-month contract; No technical support; No online security
8714-EUHJO,31,25-48 months,Month-to-month,Electronic check,91.15,4,No,No,Fiber optic,0.7321475460425834,High,Month-to-month contract; No technical support; No online security
6719-OXYBR,15,13-24 months,Month-to-month,Electronic check,85.3,3,No,No,Fiber optic,0.7320138141635382,High,Month-to-month contract; No technical support; No online security
1343-EHPYB,63,Above 48 months,Month-to-month,Electronic check,103.4,6,No,No,Fiber optic,0.7318139633857824,High,Month-to-month contract; No technical support; No online security
7481-ATQQS,49,Above 48 months,Month-to-month,Credit card (automatic),90.85,4,No,No,Fiber optic,0.7313289183197629,High,Month-to-month contract; No technical support; No online security
3071-VBYPO,3,0-12 months,Month-to-month,Electronic check,89.85,4,No,Yes,Fiber optic,0.7312359259901033,High,Month-to-month contract; Short customer tenure; No technical support
0439-IFYUN,18,13-24 months,Month-to-month,Electronic check,74.7,2,No,No,Fiber optic,0.7312316698453877,High,Month-to-month contract; No technical support; No online security
7270-BDIOA,22,13-24 months,Month-to-month,Electronic check,90.0,4,Yes,No,Fiber optic,0.7310370841404934,High,Month-to-month contract; No online security; Electronic check payment
9432-VOFYX,17,13-24 months,Month-to-month,Electronic check,70.8,1,No,No,Fiber optic,0.7309899656711342,High,Month-to-month contract; No technical support; No online security
2506-CLAKW,6,0-12 months,Month-to-month,Bank transfer (automatic),98.15,6,Yes,Yes,Fiber optic,0.7309166678125453,High,Month-to-month contract; Short customer tenure; Above-median monthly charge
7586-ZATGZ,40,25-48 months,Month-to-month,Electronic check,84.9,3,No,No,Fiber optic,0.7308954998613629,High,Month-to-month contract; No technical support; No online security
8565-CLBZW,24,13-24 months,Month-to-month,Mailed check,89.85,4,No,No,Fiber optic,0.7308858344722159,High,Month-to-month contract; No technical support; No online security
5895-QSXOD,9,0-12 months,Month-to-month,Mailed check,70.05,1,No,No,Fiber optic,0.7307490930321094,High,Month-to-month contract; Short customer tenure; No technical support
5143-EGQFK,10,0-12 months,Month-to-month,Electronic check,29.65,1,Yes,No,DSL,0.7306449146527189,High,Month-to-month contract; Short customer tenure; No online security
0224-HJAPT,5,0-12 months,Month-to-month,Electronic check,47.15,2,No,No,DSL,0.7305257748328067,High,Month-to-month contract; Short customer tenure; No technical support
1013-QCWAM,66,Above 48 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,0.7301859700472904,High,Month-to-month contract; No technical support; No online security
9518-XXBXE,10,0-12 months,Month-to-month,Electronic check,75.3,2,No,Yes,Fiber optic,0.7299522305203913,High,Month-to-month contract; Short customer tenure; No technical support
8486-AYEQH,31,25-48 months,Month-to-month,Electronic check,76.05,2,No,No,Fiber optic,0.7298844527746582,High,Month-to-month contract; No technical support; No online security
3744-ZRRDZ,21,13-24 months,Month-to-month,Electronic check,82.35,3,No,No,Fiber optic,0.7298584902859568,High,Month-to-month contract; No technical support; No online security
6048-QBXKL,2,0-12 months,Month-to-month,Credit card (automatic),56.55,3,No,No,DSL,0.7297024746842277,High,Month-to-month contract; Short customer tenure; No technical support
3587-PMCOY,10,0-12 months,One year,Electronic check,98.9,5,No,Yes,Fiber optic,0.7296108705811094,High,Short customer tenure; No technical support; Electronic check payment
3096-JRDSO,27,25-48 months,Month-to-month,Bank transfer (automatic),104.3,6,Yes,Yes,Fiber optic,0.7291198049780727,High,Month-to-month contract; Above-median monthly charge; Fiber optic service segment
0581-MDMPW,24,13-24 months,Month-to-month,Credit card (automatic),88.95,4,No,No,Fiber optic,0.7289707551389549,High,Month-to-month contract; No technical support; No online security
6458-CYIDZ,5,0-12 months,Month-to-month,Electronic check,80.7,3,No,Yes,Fiber optic,0.728877580832,High,Month-to-month contract; Short customer tenure; No technical support
4840-ORQXB,56,Above 48 months,Month-to-month,Electronic check,104.75,6,No,No,Fiber optic,0.7286452510253127,High,Month-to-month contract; No technical support; No online security
7529-ZDFXI,57,Above 48 months,Month-to-month,Electronic check,89.85,4,No,No,Fiber optic,0.7283130024945785,High,Month-to-month contract; No technical support; No online security
0397-GZBBC,59,Above 48 months,Month-to-month,Bank transfer (automatic),93.85,4,No,No,Fiber optic,0.7282800228553422,High,Month-to-month contract; No technical support; No online security
8364-TRMMK,3,0-12 months,Month-to-month,Mailed check,50.65,2,No,No,DSL,0.728275597669467,High,Month-to-month contract; Short customer tenure; No technical support
1092-GANHU,17,13-24 months,Month-to-month,Electronic check,76.65,2,No,No,Fiber optic,0.7281946461390277,High,Month-to-month contract; No technical support; No online security
9625-QSTYE,13,13-24 months,Month-to-month,Electronic check,81.15,3,No,No,Fiber optic,0.728074207488131,High,Month-to-month contract; No technical support; No online security
0947-MUGVO,20,13-24 months,Month-to-month,Electronic check,73.65,2,No,No,Fiber optic,0.7276495798450201,High,Month-to-month contract; No technical support; No online security
4690-PKDQG,42,25-48 months,Month-to-month,Electronic check,95.55,5,No,No,Fiber optic,0.7275558561608487,High,Month-to-month contract; No technical support; No online security
8630-FJLIB,18,13-24 months,Month-to-month,Electronic check,69.8,1,No,No,Fiber optic,0.7274519886565107,High,Month-to-month contract; No technical support; No online security
2692-BUCFV,29,25-48 months,Month-to-month,Bank transfer (automatic),101.45,5,No,No,Fiber optic,0.7274294344130349,High,Month-to-month contract; No technical support; No online security
1319-YLZJG,12,0-12 months,Month-to-month,Electronic check,84.6,4,No,Yes,Fiber optic,0.7272993697594463,High,Month-to-month contract; Short customer tenure; No technical support
8800-ZKRFW,30,25-48 months,Month-to-month,Electronic check,107.5,7,Yes,No,Fiber optic,0.7271902811242887,High,Month-to-month contract; No online security; Electronic check payment
0277-BKSQP,8,0-12 months,Month-to-month,Electronic check,54.4,2,No,No,DSL,0.7266113841926984,High,Month-to-month contract; Short customer tenure; No technical support
1260-TTRXI,4,0-12 months,Month-to-month,Electronic check,54.3,2,No,No,DSL,0.7264354484397457,High,Month-to-month contract; Short customer tenure; No technical support
8720-RQSBJ,1,0-12 months,Month-to-month,Electronic check,44.0,1,No,No,DSL,0.7263324798618922,High,Month-to-month contract; Short customer tenure; No technical support
9885-AIBVB,29,25-48 months,Month-to-month,Electronic check,85.8,4,No,No,Fiber optic,0.7262372258996458,High,Month-to-month contract; No technical support; No online security
4317-VTEOA,1,0-12 months,Month-to-month,Electronic check,50.75,2,No,No,DSL,0.7262150623956992,High,Month-to-month contract; Short customer tenure; No technical support
4846-WHAFZ,37,25-48 months,Month-to-month,Electronic check,76.5,2,No,No,Fiber optic,0.7259197283428626,High,Month-to-month contract; No technical support; No online security
7978-DKUQH,25,25-48 months,Month-to-month,Electronic check,74.6,2,No,No,Fiber optic,0.7258721760492044,High,Month-to-month contract; No technical support; No online security
9971-ZWPBF,34,25-48 months,Month-to-month,Electronic check,108.9,7,Yes,No,Fiber optic,0.7258102639940173,High,Month-to-month contract; No online security; Electronic check payment
0082-OQIQY,29,25-48 months,Month-to-month,Electronic check,94.2,4,Yes,No,Fiber optic,0.7257590160193236,High,Month-to-month contract; No online security; Electronic check payment
7967-HYCDE,8,0-12 months,Month-to-month,Bank transfer (automatic),70.7,1,No,No,Fiber optic,0.7254855761833771,High,Month-to-month contract; Short customer tenure; No technical support
4581-LNWUM,13,13-24 months,Month-to-month,Electronic check,49.15,3,No,No,DSL,0.7254406785937837,High,Month-to-month contract; No technical support; No online security
4546-FOKWR,16,13-24 months,Month-to-month,Credit card (automatic),74.75,2,No,No,Fiber optic,0.7252697918036355,High,Month-to-month contract; No technical support; No online security
0869-PAPRP,26,25-48 months,Month-to-month,Credit card (automatic),85.7,3,No,No,Fiber optic,0.7251667805329746,High,Month-to-month contract; No technical support; No online security
