customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5600-KTXFM,2,0-12 months,Month-to-month,Mailed check,69.95,1,No,No,Fiber optic,Random Forest,0.751941120157591,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7703-ZEKEF,23,13-24 months,Month-to-month,Electronic check,81.0,3,No,No,Fiber optic,Random Forest,0.7516042365896222,High,Month-to-month contract; No technical support; No online security,High,False
3754-DXMRT,2,0-12 months,Month-to-month,Electronic check,44.15,1,No,No,DSL,Random Forest,0.7515555063729711,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9743-DQKQW,3,0-12 months,Month-to-month,Electronic check,25.1,0,No,No,DSL,Random Forest,0.7514067614143052,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8008-HAWED,14,13-24 months,Month-to-month,Electronic check,50.75,3,No,No,DSL,Random Forest,0.7513717380480026,High,Month-to-month contract; No technical support; No online security,High,False
4505-EXZHB,6,0-12 months,Month-to-month,Electronic check,74.4,2,No,No,Fiber optic,Random Forest,0.7513461124597327,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4855-SNKMY,1,0-12 months,Month-to-month,Electronic check,44.1,1,No,No,DSL,Random Forest,0.7513418290980269,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8445-DNBAE,1,0-12 months,Month-to-month,Electronic check,50.05,2,No,No,DSL,Random Forest,0.750607544147637,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5696-QURRL,1,0-12 months,Month-to-month,Mailed check,45.05,1,No,No,DSL,Random Forest,0.7505787141243154,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9402-ORRAH,15,13-24 months,Month-to-month,Electronic check,91.5,3,No,No,Fiber optic,Random Forest,0.7505734515891611,High,Month-to-month contract; No technical support; No online security,High,False
5228-EXCET,13,13-24 months,Month-to-month,Electronic check,80.85,2,No,No,Fiber optic,Random Forest,0.7505610525437979,High,Month-to-month contract; No technical support; No online security,High,False
5650-VDUDS,4,0-12 months,Month-to-month,Mailed check,24.25,0,No,No,DSL,Random Forest,0.7504195435875596,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9560-ARGQJ,16,13-24 months,Month-to-month,Electronic check,81.0,2,No,No,Fiber optic,Random Forest,0.7500173649474214,High,Month-to-month contract; No technical support; No online security,High,False
0378-NHQXU,17,13-24 months,Month-to-month,Electronic check,88.25,4,No,No,Fiber optic,Random Forest,0.7499392530911018,High,Month-to-month contract; No technical support; No online security,High,False
1833-TCXKK,45,25-48 months,Month-to-month,Bank transfer (automatic),107.75,6,No,No,Fiber optic,Random Forest,0.7498784280574291,High,Month-to-month contract; No technical support; No online security,High,False
9907-SWKKF,1,0-12 months,Month-to-month,Mailed check,25.05,0,No,No,DSL,Random Forest,0.7496947390674711,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2372-HWUHI,2,0-12 months,Month-to-month,Electronic check,44.35,1,No,No,DSL,Random Forest,0.7495195973162817,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5989-PGKJB,16,13-24 months,Month-to-month,Electronic check,86.25,3,No,No,Fiber optic,Random Forest,0.748909290274354,High,Month-to-month contract; No technical support; No online security,High,False
3538-WZPHD,3,0-12 months,Month-to-month,Electronic check,29.6,1,No,No,DSL,Random Forest,0.7488629919299105,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5630-IXDXV,47,25-48 months,Month-to-month,Electronic check,106.35,6,No,No,Fiber optic,Random Forest,0.7483264464987666,High,Month-to-month contract; No technical support; No online security,High,False
1746-TGTWV,1,0-12 months,Month-to-month,Credit card (automatic),75.35,2,No,No,Fiber optic,Random Forest,0.7482735749392952,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1624-WOIWJ,10,0-12 months,Month-to-month,Mailed check,84.7,3,No,Yes,Fiber optic,Random Forest,0.7478273810473965,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9026-RNUJS,5,0-12 months,Month-to-month,Electronic check,50.35,2,No,No,DSL,Random Forest,0.7475357344411744,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3096-IZETN,12,0-12 months,Month-to-month,Bank transfer (automatic),78.1,2,No,No,Fiber optic,Random Forest,0.7475307751339249,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6518-LGAOV,38,25-48 months,Month-to-month,Electronic check,105.0,6,Yes,No,Fiber optic,Random Forest,0.7474814619286417,High,Month-to-month contract; No online security; Electronic check payment,High,False
7056-IMHCC,53,Above 48 months,Month-to-month,Electronic check,101.9,5,No,No,Fiber optic,Random Forest,0.7474375580467788,High,Month-to-month contract; No technical support; No online security,High,False
0654-HMSHN,21,13-24 months,Month-to-month,Electronic check,104.4,6,No,No,Fiber optic,Random Forest,0.7474283813829837,High,Month-to-month contract; No technical support; No online security,High,False
5216-WASFJ,31,25-48 months,Month-to-month,Electronic check,84.85,3,No,No,Fiber optic,Random Forest,0.7473001183331056,High,Month-to-month contract; No technical support; No online security,High,False
8617-ENBDS,3,0-12 months,Month-to-month,Credit card (automatic),73.6,2,No,No,Fiber optic,Random Forest,0.7471490343295344,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8937-RDTHP,1,0-12 months,Month-to-month,Mailed check,84.6,3,No,Yes,Fiber optic,Random Forest,0.7470336914272114,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8356-WUAOJ,1,0-12 months,Month-to-month,Electronic check,45.0,1,No,No,DSL,Random Forest,0.7470287401544828,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4446-BZKHU,61,Above 48 months,Month-to-month,Electronic check,105.55,6,No,No,Fiber optic,Random Forest,0.7468593623692835,High,Month-to-month contract; No technical support; No online security,High,False
6629-CZTTH,1,0-12 months,Month-to-month,Mailed check,55.7,2,No,No,DSL,Random Forest,0.7468574159643679,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0928-XUTSN,13,13-24 months,Month-to-month,Electronic check,80.5,2,No,No,Fiber optic,Random Forest,0.7468101355716238,High,Month-to-month contract; No technical support; No online security,High,False
7250-EQKIY,1,0-12 months,Month-to-month,Mailed check,50.45,2,No,No,DSL,Random Forest,0.7467445256057139,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8035-PWSEV,6,0-12 months,Month-to-month,Electronic check,89.25,4,Yes,No,Fiber optic,Random Forest,0.746687440176378,High,Month-to-month contract; Short customer tenure; No online security,High,False
0480-BIXDE,19,13-24 months,Month-to-month,Electronic check,96.8,4,No,No,Fiber optic,Random Forest,0.7465334686090913,High,Month-to-month contract; No technical support; No online security,High,False
6017-PPLPX,20,13-24 months,Month-to-month,Electronic check,70.45,1,No,No,Fiber optic,Random Forest,0.7465289774258996,High,Month-to-month contract; No technical support; No online security,High,False
6583-QGCSI,50,Above 48 months,Month-to-month,Electronic check,88.05,4,No,No,Fiber optic,Random Forest,0.7463536482215449,High,Month-to-month contract; No technical support; No online security,High,False
4659-NZRUF,19,13-24 months,Month-to-month,Electronic check,95.15,5,No,Yes,Fiber optic,Random Forest,0.7460320059585169,High,Month-to-month contract; No technical support; Electronic check payment,High,False
6705-LXORM,5,0-12 months,Month-to-month,Electronic check,70.05,1,No,No,Fiber optic,Random Forest,0.7458364393893938,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2979-SXESE,17,13-24 months,Month-to-month,Electronic check,94.4,5,No,Yes,Fiber optic,Random Forest,0.745608758946317,High,Month-to-month contract; No technical support; Electronic check payment,High,False
7861-UVUFT,15,13-24 months,Month-to-month,Electronic check,84.3,3,No,No,Fiber optic,Random Forest,0.7455983393370945,High,Month-to-month contract; No technical support; No online security,High,False
1260-TTRXI,4,0-12 months,Month-to-month,Electronic check,54.3,2,No,No,DSL,Random Forest,0.7455884722658239,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8949-JTMAY,29,25-48 months,Month-to-month,Credit card (automatic),98.6,5,No,No,Fiber optic,Random Forest,0.7453118263930966,High,Month-to-month contract; No technical support; No online security,High,False
8950-MTZNV,1,0-12 months,Month-to-month,Mailed check,44.95,1,No,No,DSL,Random Forest,0.7453117082260732,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8710-YGLWG,1,0-12 months,Month-to-month,Mailed check,44.9,1,No,No,DSL,Random Forest,0.7453117082260732,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2025-JKFWI,13,13-24 months,Month-to-month,Mailed check,99.0,5,Yes,No,Fiber optic,Random Forest,0.7453074367354563,High,Month-to-month contract; No online security; Above-median monthly charge,High,False
4009-ALQFH,25,25-48 months,Month-to-month,Electronic check,99.5,5,No,No,Fiber optic,Random Forest,0.7452474272693018,High,Month-to-month contract; No technical support; No online security,High,False
0224-HJAPT,5,0-12 months,Month-to-month,Electronic check,47.15,2,No,No,DSL,Random Forest,0.7447912401161415,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0148-DCDOS,25,25-48 months,Month-to-month,Bank transfer (automatic),94.7,4,No,No,Fiber optic,Random Forest,0.7447151217693742,High,Month-to-month contract; No technical support; No online security,High,False
4351-QLCSU,1,0-12 months,Month-to-month,Credit card (automatic),55.0,2,No,No,DSL,Random Forest,0.7443704404281157,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0928-JMXNP,4,0-12 months,Month-to-month,Electronic check,29.9,1,No,No,DSL,Random Forest,0.7443591174677536,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3597-MVHJT,27,25-48 months,Month-to-month,Bank transfer (automatic),95.6,4,No,No,Fiber optic,Random Forest,0.744328866431303,High,Month-to-month contract; No technical support; No online security,High,False
7587-RZNME,3,0-12 months,Month-to-month,Electronic check,43.3,1,No,No,DSL,Random Forest,0.744078120398819,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2860-RANUS,20,13-24 months,Month-to-month,Credit card (automatic),85.8,3,No,No,Fiber optic,Random Forest,0.7440605366263604,High,Month-to-month contract; No technical support; No online security,High,False
5605-IYGFG,7,0-12 months,Month-to-month,Bank transfer (automatic),69.85,1,No,No,Fiber optic,Random Forest,0.7439998435909806,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2933-FILNV,2,0-12 months,Month-to-month,Mailed check,24.4,0,No,No,DSL,Random Forest,0.743483241426998,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9638-JIQYA,2,0-12 months,Month-to-month,Credit card (automatic),24.9,0,No,No,DSL,Random Forest,0.7434662885811087,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3672-YITQD,36,25-48 months,Month-to-month,Electronic check,84.1,3,No,No,Fiber optic,Random Forest,0.7433152624958203,High,Month-to-month contract; No technical support; No online security,High,False
0722-SVSFK,7,0-12 months,Month-to-month,Electronic check,100.4,5,Yes,No,Fiber optic,Random Forest,0.7432754340740937,High,Month-to-month contract; Short customer tenure; No online security,High,False
4803-AXVYP,38,25-48 months,Month-to-month,Electronic check,99.55,5,Yes,No,Fiber optic,Random Forest,0.7431726222459529,High,Month-to-month contract; No online security; Electronic check payment,High,False
5204-QZXPU,19,13-24 months,Month-to-month,Electronic check,39.65,2,No,No,DSL,Random Forest,0.7428675668290876,High,Month-to-month contract; No technical support; No online security,High,False
4432-ADRLB,2,0-12 months,Month-to-month,Mailed check,44.65,1,No,No,DSL,Random Forest,0.7427801499133302,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0224-RLWWD,2,0-12 months,Month-to-month,Electronic check,44.3,1,No,No,DSL,Random Forest,0.7427764700398328,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0362-ZBZWJ,36,25-48 months,Month-to-month,Electronic check,84.9,3,No,No,Fiber optic,Random Forest,0.7426846780745971,High,Month-to-month contract; No technical support; No online security,High,False
3640-PHQXK,31,25-48 months,Month-to-month,Electronic check,89.9,4,No,No,Fiber optic,Random Forest,0.7426783877498124,High,Month-to-month contract; No technical support; No online security,High,False
9524-EGPJC,18,13-24 months,Month-to-month,Electronic check,90.1,4,Yes,No,Fiber optic,Random Forest,0.7421829334600525,High,Month-to-month contract; No online security; Electronic check payment,High,False
6204-IEUXJ,3,0-12 months,Month-to-month,Credit card (automatic),80.1,3,Yes,No,Fiber optic,Random Forest,0.7421815247712483,High,Month-to-month contract; Short customer tenure; No online security,High,False
4971-PUYQO,27,25-48 months,Month-to-month,Mailed check,94.55,4,No,No,Fiber optic,Random Forest,0.7421438108928289,High,Month-to-month contract; No technical support; No online security,High,False
2362-IBOOY,36,25-48 months,Month-to-month,Electronic check,84.75,3,No,No,Fiber optic,Random Forest,0.7419933806746365,High,Month-to-month contract; No technical support; No online security,High,False
7675-OZCZG,3,0-12 months,Month-to-month,Electronic check,45.0,1,No,No,DSL,Random Forest,0.7419490408517823,High,Month-to-month contract; Short customer tenure; No technical support,High,False
